	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
201643012112	ダ	左	1600	曇	重	16:40	酒々井賞		2016-1-21	10	船橋	4			4	220	1	4.0	150	1.0	10.0	370	8.0	13.0	190	4.0	4-10	3050	11	4-10	870	8	4-13	570	4	10-13	1,460	21	4=>10	4430	16	4-10-13	5610	25	4=>10=>13	31300	103	7458132131112106149	7458132131112106914	7485132131110126914	7413281101211539614	12.5 - 12.0 - 12.9 - 13.2 - 12.8 - 13.0 - 14.3 - 13.8	12.5 - 24.5 - 37.4 - 50.6 - 63.4 - 76.4 - 90.7 - 104.5 (37.4-41.1)	3-6	2930.0	15.0	3=>6	3240.0	17.0
201643012201	ダ	左	1000	晴	稍重	11:20	3歳　未出走		2016-1-22	10	船橋	5			9	440	3	9.0	240	4.0	5.0	450	7.0	7.0	120	1.0	5-9	1050	5	5-9	550	6	7-9	260	2	5-7	1,010	11	9=>5	1580	7	5-7-9	1700	4	9=>5=>7	5900	15			9,1,5,(6,13),10,7,(3,4),12,2,8	915137610412238	12.7 - 11.3 - 12.4 - 12.7 - 13.3	12.7 - 24.0 - 36.4 - 49.1 - 62.4 (36.4-38.4)	4-6	660.0	3.0	6=>4	660.0	3.0
201643012202	ダ	左	1200	晴	稍重	11:50	3歳六		2016-1-22	10	船橋	5	12万円以上34万円未満		2	990	3	2.0	180	4.0	11.0	100	1.0	3.0	180	3.0	2-11	470	3	2-11	240	3	2-3	700	11	3-11	280	4	2=>11	2770	8	2-3-11	1160	6	2=>11=>3	11880	37		1127136941058	2,11,3,1,7,4,(5,6,9),8,10	2113714851069	13.2 - 12.0 - 12.7 - 12.5 - 13.5 - 13.8	13.2 - 25.2 - 37.9 - 50.4 - 63.9 - 77.7 (37.9-39.8)	2-8	420.0	2.0	2=>8	2150.0	7.0
201643012203	ダ	左	1500	晴	稍重	12:20	C3三　四イ		2016-1-22	10	船橋	5			9	1530	5	9.0	300	6.0	10.0	170	3.0	1.0	160	2.0	9-10	3030	14	9-10	880	15	1-9	690	10	1-10	290	1	9=>10	6240	24	1-9-10	3190	13	9=>10=>1	29690	103	111210862319547	111210683219574	111210638129574	111210832169574	7.1 - 12.3 - 12.7 - 12.9 - 12.9 - 13.4 - 13.8 - 14.4	7.1 - 19.4 - 32.1 - 45.0 - 57.9 - 71.3 - 85.1 - 99.5 (32.1-41.6)	7-7	2970.0	13.0	7=>7	2900.0	14.0
201643021501	ダ	左	1200	曇	重	11:00	C3　四歳選定		2016-2-15	11	船橋	1			6	100	1	6.0	100	1.0	8.0	190	5.0	4.0	180	4.0	6-8	280	1	6-8	250	4	4-6	250	3	4-8	790	11	6=>8	380	1	4-6-8	1010	5	6=>8=>4	1970	5		15641029837	1,(5,6),10,(2,8),4,9,7,3	6,10,1,5,8,2,4,9,7-3	12.8 - 11.7 - 12.5 - 12.7 - 13.0 - 13.6	12.8 - 24.5 - 37.0 - 49.7 - 62.7 - 76.3 (37.0-39.3)	6-7	160.0	1.0	6=>7	210.0	1.0
201643021502	ダ	左	1200	曇	重	11:30	C3　十二		2016-2-15	11	船橋	1			1	250	2	1.0	140	2.0	2.0	160	3.0	3.0	490	7.0	1-2	660	3	1-2	280	3	1-3	970	13	2-3	1,610	17	1=>2	1070	5	1-2-3	3490	12	1=>2=>3	9430	29		1234105911687.0	2135410911687.0	2134105911687.0	13.1 - 12.1 - 12.5 - 13.2 - 13.5 - 13.6	13.1 - 25.2 - 37.7 - 50.9 - 64.4 - 78.0 (37.7-40.3)	1-2	720.0	3.0	1=>2	1180.0	5.0
201643021503	ダ	左	1200	雨	重	12:00	C3　十二		2016-2-15	11	船橋	1			4	220	1	4.0	130	1.0	7.0	200	5.0	1.0	160	3.0	4-7	790	3	4-7	310	3	1-4	300	2	1-7	400	5	4=>7	1210	3	1-4-7	910	1	4=>7=>1	4100	4		346157111092.0	346715101192.0	346175101192.0	12.7 - 11.8 - 12.4 - 12.9 - 13.4 - 14.7	12.7 - 24.5 - 36.9 - 49.8 - 63.2 - 77.9 (36.9-41.0)	4-6	550.0	1.0	4=>6	920.0	2.0
201643021504	ダ	左	1600	雨	重	12:30	3歳二		2016-2-15	11	船橋	1	156万円以上287万円未満		7	140	1	7.0	110	1.0	6.0	150	3.0	5.0	240	5.0	6-7	380	2	6-7	180	2	5-7	410	5	5-6	740	10	7=>6	520	2	5-6-7	1200	5	7=>6=>5	2720	6	3,5,2,6,12,11,7,8,1,9,10-4	3,5,2,6,12,7,11,8,1,9,10-4	(3,5),(2,6,8),7,12,11,1,9,10-4	3,5,8,6,2,7,1,10,9,12,11-4	12.6 - 12.3 - 13.2 - 13.2 - 13.1 - 13.5 - 12.9 - 13.8	12.6 - 24.9 - 38.1 - 51.3 - 64.4 - 77.9 - 90.8 - 104.6 (38.1-40.2)	5-6	230.0	1.0	6=>5	320.0	1.0
201643021505	ダ	左	1500	雨	重	13:00	会田定彦卒業記念		2016-2-15	11	船橋	1			9	310	1	9.0	140	1.0	2.0	160	4.0	10.0	240	5.0	2-9	680	2	2-9	310	2	9-10	540	7	2-10	680	10	9=>2	1240	3	2-9-10	1920	6	9=>2=>10	6720	16	49108526713	49108526713	4,9,10,(5,8,2),6,7,1,3	49105826713	7.0 - 11.8 - 12.4 - 12.8 - 12.7 - 13.1 - 13.5 - 14.5	7.0 - 18.8 - 31.2 - 44.0 - 56.7 - 69.8 - 83.3 - 97.8 (31.2-41.1)	2-8	550.0	2.0	8=>2	850.0	3.0
201643021506	ダ	左	1200	雨	重	13:30	C2　選抜馬イ		2016-2-15	11	船橋	1			6	410	2	6.0	180	3.0	2.0	170	2.0	3.0	560	9.0	2-6	2550	13	2-6	750	9	3-6	3,040	30	2-3	3,340	31	6=>2	4210	18	2-3-6	20120	63	6=>2=>3	68560	252		3761249810511.0	3762810491511.0	3762810491511.0	12.9 - 12.2 - 12.3 - 12.5 - 13.1 - 13.6	12.9 - 25.1 - 37.4 - 49.9 - 63.0 - 76.6 (37.4-39.2)	2-6	780.0	2.0	6=>2	1310.0	4.0
201643021507	ダ	左	1200	雨	重	14:00	寒い冬こそ乗馬でホッ		2016-2-15	11	船橋	1			7	110	1	7.0	110	1.0	8.0	160	3.0	5.0	290	6.0	7-8	390	2	7-8	210	2	5-7	370	5	5-8	950	13	7=>8	460	2	5-7-8	1430	7	7=>8=>5	2940	9		57184102639.0	57841106329.0	75846101239.0	12.5 - 11.9 - 12.2 - 12.1 - 12.4 - 12.9	12.5 - 24.4 - 36.6 - 48.7 - 61.1 - 74.0 (36.6-37.4)	7-7	350.0	2.0	7=>7	350.0	1.0
201643021508	ダ	左	1500	雨	不良	14:30	C2三		2016-2-15	11	船橋	1			5	210	1	5.0	130	1.0	4.0	170	4.0	3.0	160	3.0	4-5	850	3	4-5	310	3	3-5	190	1	3-4	620	6	5=>4	1530	5	3-4-5	1210	3	5=>4=>3	5590	10	311125108467912	311125810467291	3,11,12,5,(6,7),10,8,4,(2,9),1	311125610748921	7.0 - 12.2 - 12.4 - 12.5 - 12.6 - 12.8 - 13.5 - 13.8	7.0 - 19.2 - 31.6 - 44.1 - 56.7 - 69.5 - 83.0 - 96.8 (31.6-40.1)	4-5	650.0	3.0	5=>4	890.0	4.0
201643021601	ダ	左	1200	晴	不良	11:00	C3　十		2016-2-16	11	船橋	2			6	120	1	6.0	100	1.0	2.0	150	3.0	7.0	270	6.0	2-6	360	2	2-6	170	1	6-7	470	5	2-7	1,340	14	6=>2	400	1	2-6-7	1770	8	6=>2=>7	3680	11		796834211512110.0	798641132151210.0	796842113151210.0	12.6 - 12.0 - 12.4 - 12.5 - 13.3 - 13.5	12.6 - 24.6 - 37.0 - 49.5 - 62.8 - 76.3 (37.0-39.3)	2-5	370.0	2.0	5=>2	380.0	2.0
201643021602	ダ	左	1500	晴	不良	11:30	C3　十		2016-2-16	11	船橋	2			6	280	1	6.0	120	1.0	1.0	150	3.0	11.0	220	4.0	1-6	450	1	1-6	260	1	6-11	440	4	1-11	490	6	6=>1	880	1	1-6-11	1620	4	6=>1=>11	5450	10	1061148193725	1061148913725	1061148193725	1061148179352	6.8 - 12.5 - 13.4 - 13.4 - 13.1 - 13.0 - 13.6 - 13.8	6.8 - 19.3 - 32.7 - 46.1 - 59.2 - 72.2 - 85.8 - 99.6 (32.7-40.4)	1-6	460.0	2.0	6=>1	780.0	3.0
201643021603	ダ	左	1200	晴	不良	12:00	C3八　九		2016-2-16	11	船橋	2			6	140	1	6.0	110	1.0	9.0	1,400	10.0	4.0	250	4.0	6-9	5890	14	6-9	1,560	16	4-6	350	2	4-9	5,270	29	6=>9	8270	20	4-6-9	16680	33	6=>9=>4	70470	132		486121210597311.0	468122159107113.0	468251291710113.0	13.1 - 11.7 - 12.5 - 12.9 - 12.9 - 13.9	13.1 - 24.8 - 37.3 - 50.2 - 63.1 - 77.0 (37.3-39.7)	5-7	640.0	2.0	5=>7	910.0	3.0
201643021604	ダ	左	1500	晴	不良	12:30	C3八　九		2016-2-16	11	船橋	2			2	3680	8	2.0	900	8.0	4.0	180	2.0	8.0	680	7.0	2-4	5140	18	2-4	1,790	21	2-8	7,120	44	4-8	1,470	17	2=>4	16280	48	2-4-8	30310	81	2=>4=>8	215100	455	311221041165897	311221041156897	321211041158697	2,12,3,4,1,11,5,8,10,9,6-7	6.9 - 12.5 - 12.0 - 12.4 - 12.9 - 13.2 - 13.3 - 13.7	6.9 - 19.4 - 31.4 - 43.8 - 56.7 - 69.9 - 83.2 - 96.9 (31.4-40.2)	2-4	3960.0	13.0	2=>4	8740.0	28.0
201643021605	ダ	左	1200	晴	不良	13:00	山口宏之生誕43周年		2016-2-16	11	船橋	2			11	1180	6	11.0	320	6.0	10.0	200	4.0	2.0	170	3.0	10-11	3810	15	10-11	960	14	2-11	730	10	2-10	710	8	11=>10	7800	35	2-10-11	5440	21	11=>10=>2	42110	156		121184731061295	1,2,11,8,(4,7),10,3,6,12,9,5	121184710312695	12.5 - 11.7 - 12.1 - 12.1 - 13.1 - 13.8	12.5 - 24.2 - 36.3 - 48.4 - 61.5 - 75.3 (36.3-39.0)	7-8	1560.0	9.0	8=>7	2760.0	16.0
201643021606	ダ	左	1500	晴	不良	13:30	C2五　六		2016-2-16	11	船橋	2			8	390	2	8.0	130	1.0	1.0	160	2.0	5.0	280	6.0	1-8	820	1	1-8	290	1	5-8	680	9	1-5	780	11	8=>1	1550	2	1-5-8	2360	4	8=>1=>5	8050	6	181012459113672	181041253911627	1,8,10,4,(5,12),3,9,11,6,2,7	181045312119267	6.8 - 11.9 - 12.5 - 12.8 - 12.8 - 12.6 - 12.8 - 14.2	6.8 - 18.7 - 31.2 - 44.0 - 56.8 - 69.4 - 82.2 - 96.4 (31.2-39.6)	1-6	620.0	2.0	6=>1	1290.0	3.0
201643021607	ダ	左	1600	晴	不良	14:00	船橋競馬名物菊屋キャ		2016-2-16	11	船橋	2			6	1980	5	6.0	300	4.0	2.0	120	1.0	13.0	320	6.0	2-6	950	3	2-6	470	4	6-13	2,300	22	2-13	480	5	6=>2	4900	13	2-6-13	3910	15	6=>2=>13	41240	112	2341761214813910511	2341761412138109511	2,3,4,6,12,(13,10),1,(8,14),7,9,5,11	2346131012814195711	12.3 - 12.1 - 13.6 - 13.2 - 12.3 - 12.9 - 13.0 - 13.6	12.3 - 24.4 - 38.0 - 51.2 - 63.5 - 76.4 - 89.4 - 103.0 (38.0-39.5)	2-4	750.0	3.0	4=>2	3090.0	9.0
201643021608	ダ	左	1000	晴	不良	14:30	C2　選抜馬		2016-2-16	11	船橋	2			6	1280	4	6.0	180	3.0	5.0	130	1.0	9.0	450	8.0	5-6	690	2	5-6	290	2	6-9	1,470	20	5-9	720	8	6=>5	1940	7	5-6-9	3270	13	6=>5=>9	22490	78			958613410121172	9,5,8,1,6,3,4,10,12,11,7=2	12.2 - 11.4 - 11.9 - 13.1 - 13.7	12.2 - 23.6 - 35.5 - 48.6 - 62.3 (35.5-38.7)	5-5	770.0	3.0	5=>5	970.0	3.0
201643021609	ダ	左	1600	晴	不良	15:05	ベストレイン特別 		2016-2-16	11	船橋	2	(別定)		13	160	1	13.0	110	1.0	12.0	130	2.0	10.0	190	4.0	12-13	220	1	12-13	150	1	10-13	330	2	10-12	440	4	13=>12	340	1	10-12-13	710	1	13=>12=>10	1470	1	41381210569732111	13481210567231119	13,4,12,8,10,5,6,7,2,3,11,1-9	13,12,4,8,10,5,7,6,2,3,1,11=9	12.8 - 12.5 - 13.0 - 13.0 - 12.5 - 12.9 - 13.8 - 13.7	12.8 - 25.3 - 38.3 - 51.3 - 63.8 - 76.7 - 90.5 - 104.2 (38.3-40.4)	8-8	270.0	1.0	8=>8	270.0	1.0
201643021610	ダ	左	1600	晴	不良	15:40	海神賞		2016-2-16	11	船橋	2			2	340	1	2.0	180	2.0	3.0	260	5.0	7.0	1,570	10.0	2-3	2500	8	2-3	900	11	2-7	2,960	33	3-7	6,890	43	2=>3	3750	14	2-3-7	51710	92	2=>3=>7	180500	394	3762581119104	3762581119104	3,7,2,(5,6),1,8,11,9,4,10	3725681941110	12.3 - 12.4 - 12.8 - 13.0 - 12.9 - 12.9 - 13.4 - 14.0	12.3 - 24.7 - 37.5 - 50.5 - 63.4 - 76.3 - 89.7 - 103.7 (37.5-40.3)	2-3	2720.0	13.0	2=>3	4900.0	21.0
201643021611	ダ	左	1200	晴	不良	16:15	東京スポーツ盃春闘賞 		2016-2-16	11	船橋	2	(ハンデ)		11	350	1	11.0	140	1.0	7.0	220	6.0	2.0	200	5.0	7-11	1640	10	7-11	480	6	2-11	410	5	2-7	710	15	11=>7	2800	14	2-7-11	2810	13	11=>7=>2	13520	56		210111351246789.0	210111341256798.0	210111345712698.0	12.6 - 11.5 - 11.7 - 12.2 - 12.8 - 13.5	12.6 - 24.1 - 35.8 - 48.0 - 60.8 - 74.3 (35.8-38.5)	6-8	1500.0	9.0	8=>6	2410.0	10.0
201643021612	ダ	左	1700	晴	不良	16:50	野島崎特別 		2016-2-16	11	船橋	2	(ハンデ)		2	220	1	2.0	110	1.0	3.0	130	2.0	14.0	160	4.0	2-3	440	1	2-3	220	1	2-14	300	3	3-14	500	8	2=>3	680	1	2-3-14	1060	2	2=>3=>14	3700	4	3714212864119101315	3721412864111091315	3714286124111013915	3714268121110491315	6.8 - 11.6 - 13.0 - 13.9 - 13.0 - 12.1 - 12.7 - 13.1 - 13.5	6.8 - 18.4 - 31.4 - 45.3 - 58.3 - 70.4 - 83.1 - 96.2 - 109.7 (31.4-39.3)	2-3	430.0	1.0	2=>3	810.0	2.0
201643021701	ダ	左	1200	晴	重	11:00	3歳四		2016-2-17	11	船橋	3	66.5万円以上115万円未満		6	240	1	6.0	130	1.0	4.0	180	3.0	3.0	190	5.0	4-6	610	3	4-6	220	2	3-6	270	3	3-4	540	9	6=>4	1050	2	3-4-6	970	3	6=>4=>3	3630	4		46371029851.0	46731052981.0	46731052981.0	12.6 - 12.2 - 12.6 - 12.3 - 12.9 - 13.3	12.6 - 24.8 - 37.4 - 49.7 - 62.6 - 75.9 (37.4-38.5)	4-6	660.0	3.0	6=>4	1150.0	2.0
201643021702	ダ	左	1500	晴	重	11:30	3歳三		2016-2-17	11	船橋	3	115万円以上156万円未満		2	610	2	2.0	140	2.0	9.0	100	1.0	8.0	190	5.0	2-9	360	1	2-9	170	1	2-8	760	11	8-9	280	3	2=>9	1200	4	2-8-9	1320	4	2=>9=>8	8630	31	28914710356	28194107356	2,8,(1,9),4,10,7,3,5,6	28914105736	7.0 - 12.8 - 13.7 - 13.6 - 13.2 - 13.2 - 13.1 - 13.1	7.0 - 19.8 - 33.5 - 47.1 - 60.3 - 73.5 - 86.6 - 99.7 (33.5-39.4)	2-8	340.0	2.0	2=>8	1090.0	4.0
201643021703	ダ	左	1200	晴	重	12:00	C3六　七		2016-2-17	11	船橋	3			3	110	1	3.0	100	1.0	2.0	130	2.0	6.0	160	3.0	2-3	280	1	2-3	160	1	3-6	230	2	2-6	560	7	3=>2	380	1	2-3-6	650	1	3=>2=>6	1540	1		132611104712895.0	123610711124859.0	123610127481159.0	12.6 - 11.7 - 12.1 - 12.4 - 13.0 - 14.2	12.6 - 24.3 - 36.4 - 48.8 - 61.8 - 76.0 (36.4-39.6)	2-3	300.0	1.0	3=>2	330.0	1.0
201643021704	ダ	左	1500	晴	重	12:30	C3六　七		2016-2-17	11	船橋	3			3	150	1	3.0	100	1.0	2.0	130	2.0	9.0	130	3.0	2-3	340	1	2-3	180	1	3-9	210	3	2-9	380	5	3=>2	510	1	2-3-9	690	1	3=>2=>9	1670	1	131012542671198	131012245769118	(1,3),10,12,2,4,7,(6,5,11),9,8	310112274611958	7.0 - 12.3 - 13.4 - 12.9 - 12.9 - 12.6 - 13.6 - 14.4	7.0 - 19.3 - 32.7 - 45.6 - 58.5 - 71.1 - 84.7 - 99.1 (32.7-40.6)	2-3	420.0	2.0	3=>2	600.0	2.0
201643021705	ダ	左	1200	晴	重	13:00	C3　選抜馬		2016-2-17	11	船橋	3			12	1120	5	12.0	260	5.0	9.0	240	4.0	11.0	170	2.0	9-12	4670	14	9-12	1,280	15	11-12	590	7	9-11	700	10	12=>9	10200	30	9-11-12	6190	18	12=>9=>11	63390	151		312911812710546	3,12,(9,11),8,2,1,10,7,5,4,6	312911281105764	12.8 - 11.8 - 12.2 - 12.5 - 13.0 - 13.8	12.8 - 24.6 - 36.8 - 49.3 - 62.3 - 76.1 (36.8-39.3)	7-8	240.0	1.0	8=>7	670.0	2.0
201643021706	ダ	左	1200	曇	重	13:30	C2七　八		2016-2-17	11	船橋	3			3	600	3	3.0	190	3.0	10.0	280	5.0	6.0	470	6.0	3-10	2580	9	3-10	810	8	3-6	1,100	13	6-10	2,090	20	3=>10	4950	16	3-6-10	10570	32	3=>10=>6	47850	132		2378610145119.0	2378610145119.0	2386107451119.0	12.6 - 11.9 - 12.1 - 12.5 - 13.3 - 13.5	12.6 - 24.5 - 36.6 - 49.1 - 62.4 - 75.9 (36.6-39.3)	3-8	2580.0	10.0	3=>8	5260.0	17.0
201643021707	ダ	左	1200	曇	重	14:00	菜の花賞		2016-2-17	11	船橋	3			2	150	1	2.0	130	1.0	5.0	1,130	9.0	1.0	640	7.0	2-5	2920	9	2-5	1,380	14	1-2	790	9	1-5	7,550	39	2=>5	3970	12	1-2-5	17330	41	2=>5=>1	48520	123		25911074836	25981104763	2,5,1,8,10,9,4,6,7-3	12.4 - 11.5 - 11.8 - 12.5 - 13.3 - 13.8	12.4 - 23.9 - 35.7 - 48.2 - 61.5 - 75.3 (35.7-39.6)	2-5	2940.0	7.0	2=>5	4350.0	12.0
201643021708	ダ	左	1500	曇	重	14:30	C2七　八		2016-2-17	11	船橋	3			1	2070	5	1.0	360	5.0	2.0	150	2.0	3.0	680	9.0	1-2	3810	11	1-2	680	6	1-3	2,840	24	2-3	1,240	13	1=>2	10800	27	1-2-3	12030	33	1=>2=>3	99980	207	1293116410578	9123116410578	1293611104578	1293610114758	6.8 - 11.8 - 12.6 - 12.4 - 12.7 - 13.0 - 13.6 - 14.9	6.8 - 18.6 - 31.2 - 43.6 - 56.3 - 69.3 - 82.9 - 97.8 (31.2-41.5)	1-2	3480.0	10.0	1=>2	12830.0	26.0
201643021709	ダ	左	1800	曇	重	15:05	寒明け賞		2016-2-17	11	船橋	3			1	210	1	1.0	100	2.0	10.0	100	1.0	4.0	120	3.0	1-10	200	1	1-10	150	1	1-4	240	3	4-10	300	5	1=>10	330	1	1-4-10	420	2	1=>10=>4	1080	2	13571098426	13510798462	15310796842	15108634792	12.3 - 12.4 - 13.5 - 13.7 - 13.1 - 12.5 - 12.8 - 13.6 - 14.0	12.3 - 24.7 - 38.2 - 51.9 - 65.0 - 77.5 - 90.3 - 103.9 - 117.9 (38.2-40.4)	1-8	180.0	1.0	1=>8	310.0	1.0
201643021901	ダ	左	1200	晴	重	11:00	3歳　未受賞		2016-2-19	11	船橋	5			8	130	1	8.0	120	1.0	9.0	380	6.0	11.0	300	4.0	8-9	1580	5	8-9	540	6	8-11	370	4	9-11	2,670	20	8=>9	1820	7	8-9-11	3930	11	8=>9=>11	10340	32		2876911053114	2,8,9,10,7,(6,11),5,3,1,4	2,8,9,11,7,10,6,5,3,4-1	12.3 - 12.1 - 12.6 - 12.7 - 13.7 - 14.2	12.3 - 24.4 - 37.0 - 49.7 - 63.4 - 77.6 (37.0-40.6)	7-7	1530.0	5.0	7=>7	1830.0	7.0
201643021902	ダ	左	1200	晴	重	11:30	3歳七		2016-2-19	11	船橋	5	31万円未満		11	130	1	11.0	100	1.0	5.0	130	2.0	4.0	550	10.0	5-11	280	1	5-11	160	1	4-11	1,350	17	4-5	2,700	28	11=>5	350	1	4-5-11	5440	20	11=>5=>4	14120	49		51112716924310	5,11,(1,12),9,6,7,4,2,3,10	51111296472310	13.0 - 11.8 - 12.1 - 12.2 - 13.3 - 14.1	13.0 - 24.8 - 36.9 - 49.1 - 62.4 - 76.5 (36.9-39.6)	5-8	220.0	1.0	8=>5	350.0	1.0
201643021903	ダ	左	1500	晴	重	12:00	雨水賞		2016-2-19	11	船橋	5			2	700	4	2.0	200	5.0	3.0	140	3.0	6.0	140	2.0	2-3	1450	7	2-3	470	8	2-6	350	4	3-6	230	1	2=>3	4160	19	2-3-6	1030	2	2=>3=>6	10390	40	2811146397510	2811146379510	2,11,6,(1,8),4,7,3,9,5,10	2116187435910	7.2 - 12.7 - 13.7 - 13.8 - 12.6 - 12.5 - 13.2 - 13.5	7.2 - 19.9 - 33.6 - 47.4 - 60.0 - 72.5 - 85.7 - 99.2 (33.6-39.2)	2-3	1640.0	8.0	2=>3	4130.0	21.0
201643021904	ダ	左	1500	晴	稍重	12:30	C3二　三　イ		2016-2-19	11	船橋	5			4	930	4	4.0	130	3.0	6.0	100	1.0	8.0	120	2.0	4-6	410	2	4-6	170	2	4-8	330	5	6-8	150	1	4=>6	2010	6	4-6-8	420	1	4=>6=>8	4340	13	785923641	785926341	785962341	785692431	7.1 - 13.1 - 13.5 - 12.7 - 12.6 - 12.9 - 13.4 - 14.0	7.1 - 20.2 - 33.7 - 46.4 - 59.0 - 71.9 - 85.3 - 99.3 (33.7-40.3)	4-6	360.0	2.0	4=>6	1980.0	5.0
201643021905	ダ	左	1500	晴	稍重	13:00	C3二　三　ア		2016-2-19	11	船橋	5			3	2540	7	3.0	410	7.0	6.0	110	1.0	5.0	220	4.0	3-6	1450	6	3-6	450	5	3-5	1,500	21	5-6	340	4	3=>6	6060	20	3-5-6	2680	14	3=>6=>5	30930	100	58613942710	58613942710	5,8,6,(1,3),2,4,9,(7,10)	58613247109	7.1 - 12.5 - 13.5 - 12.8 - 12.7 - 12.6 - 13.1 - 14.1	7.1 - 19.6 - 33.1 - 45.9 - 58.6 - 71.2 - 84.3 - 98.4 (33.1-39.8)	3-6	1940.0	8.0	3=>6	5960.0	21.0
201643021906	ダ	左	1200	晴	稍重	13:30	C2　十三		2016-2-19	11	船橋	5			6	530	4	6.0	190	4.0	11.0	160	2.0	3.0	1,650	9.0	6-11	1310	6	6-11	500	7	3-6	6,600	32	3-11	4,750	26	6=>11	2990	15	3-6-11	28590	56	6=>11=>3	107300	219		1236711510498	(1,2),3,6,11,7,10,5,9,4,8	1236710119548	12.9 - 11.9 - 12.0 - 12.0 - 13.5 - 13.9	12.9 - 24.8 - 36.8 - 48.8 - 62.3 - 76.2 (36.8-39.4)	6-8	500.0	3.0	6=>8	770.0	4.0
201643021907	ダ	左	1600	晴	稍重	14:00	C3一　特選		2016-2-19	11	船橋	5			7	250	1	7.0	110	1.0	8.0	200	4.0	5.0	160	3.0	7-8	750	2	7-8	360	2	5-7	360	3	5-8	710	8	7=>8	1180	3	5-7-8	1390	3	7=>8=>5	5640	7	45786210123111319	45786210312111319	4,5,7,8,6,10,2,3,(11,12),13,1,9	45786102313111219	12.9 - 11.8 - 13.4 - 13.2 - 12.8 - 12.8 - 13.6 - 13.9	12.9 - 24.7 - 38.1 - 51.3 - 64.1 - 76.9 - 90.5 - 104.4 (38.1-40.3)	5-6	490.0	2.0	5=>6	830.0	1.0
201643021908	ダ	左	1500	晴	稍重	14:30	C2　十三		2016-2-19	11	船橋	5			2	1180	5	2.0	270	6.0	12.0	130	1.0	10.0	250	5.0	2-12	980	4	2-12	400	5	2-10	1,020	13	10-12	250	1	2=>12	3040	11	2-10-12	1560	3	2=>12=>10	16890	58	521211087119364	521211078911436	(5,2),12,1,10,7,8,9,4,11,3,6	212110578491136	7.0 - 11.7 - 13.2 - 13.0 - 12.5 - 12.6 - 12.6 - 14.0	7.0 - 18.7 - 31.9 - 44.9 - 57.4 - 70.0 - 82.6 - 96.6 (31.9-39.2)	2-8	970.0	4.0	2=>8	3200.0	14.0
201643021909	ダ	左	1200	晴	稍重	15:05	C2　十一		2016-2-19	11	船橋	5			4	390	2	4.0	170	2.0	3.0	280	5.0	8.0	180	4.0	3-4	1720	7	3-4	640	9	4-8	590	6	3-8	1,210	16	4=>3	2710	13	3-4-8	3450	14	4=>3=>8	16270	62		479852613.0	489576312.0	489567312.0	12.9 - 11.6 - 12.5 - 12.6 - 12.5 - 14.2	12.9 - 24.5 - 37.0 - 49.6 - 62.1 - 76.3 (37.0-39.3)	3-4	2330.0	8.0	4=>3	5090.0	14.0
201643021910	ダ	左	1500	晴	稍重	15:40	紅梅賞		2016-2-19	11	船橋	5			7	350	2	7.0	140	1.0	6.0	170	3.0	10.0	150	2.0	6-7	1520	9	6-7	560	10	7-10	250	1	6-10	540	9	7=>6	2480	11	6-7-10	1440	3	7=>6=>10	10830	34	172101241186539	171021211468593	171011512624839	171011654281239	7.1 - 11.8 - 13.2 - 13.4 - 12.9 - 12.5 - 13.5 - 13.5	7.1 - 18.9 - 32.1 - 45.5 - 58.4 - 70.9 - 84.4 - 97.9 (32.1-39.5)	5-6	1300.0	6.0	6=>5	1970.0	9.0
201643021911	ダ	左	1200	晴	稍重	16:15	浜風スプリント 		2016-2-19	11	船橋	5	(ハンデ)		7	330	2	7.0	130	2.0	9.0	150	3.0	11.0	460	7.0	7-9	900	3	7-9	370	3	7-11	1,130	14	9-11	1,610	18	7=>9	1550	5	7-9-11	4300	16	7=>9=>11	14320	41		109211163457128	10,9,11,2,7,3,1,(6,4,12),5,8	109112731241658	12.7 - 11.7 - 11.9 - 12.0 - 12.8 - 13.6	12.7 - 24.4 - 36.3 - 48.3 - 61.1 - 74.7 (36.3-38.4)	6-7	730.0	3.0	6=>7	1520.0	6.0
